id,production_countries
9275,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
329833,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12634,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10416,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
47327,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
15268,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10796,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9548,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18947,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
1900,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
89,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
96724,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
198184,"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9481,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4547,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
53953,[]
6415,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
181283,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}]"
9896,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
167,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11232,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1636,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2148,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
5176,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
260346,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1389,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9894,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7504,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]"
8592,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
913,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11091,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1368,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
593,"[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]"
5393,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9095,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8874,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11467,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
320,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
199,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
20533,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10684,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1624,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
325789,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
113464,"[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
888,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
82675,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
4256,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1493,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
88751,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11130,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9944,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10731,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7350,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9869,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4379,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
146233,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2034,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
926,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4248,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
64328,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
36647,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7214,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1537,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9360,"[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""PE"", ""name"": ""Peru""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
6282,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
508,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9487,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
768,"[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
2636,"[{""iso_3166_1"": ""PE"", ""name"": ""Peru""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10478,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
27983,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9981,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7453,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
15045,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7737,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
232672,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
17379,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8987,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11359,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
82525,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9759,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9486,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
9906,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
841,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4688,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4148,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2207,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
9381,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
9625,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9304,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
20856,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
5955,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9899,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9826,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
21355,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10858,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11439,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9457,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12412,"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1494,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]"
13184,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2185,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
6639,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
38153,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
58233,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]"
116977,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
68734,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
5503,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
27573,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
819,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1369,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9623,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10895,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10935,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
834,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
228066,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
711,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10468,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10027,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11812,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
37233,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
37950,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
27582,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
64688,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
509,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7443,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
5966,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11066,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
136795,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8095,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}]"
87826,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11560,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
25189,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2637,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18480,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
709,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
49730,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2749,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9607,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1830,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
79,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}]"
54054,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
228967,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
46528,"[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]"
27936,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
65,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
280391,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
9476,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10610,"[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
745,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
49527,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
73937,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1885,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
168672,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18240,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10398,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
165,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
240832,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
216015,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12279,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1645,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11007,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
193756,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11287,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
259693,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
37799,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10184,"[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
4257,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4234,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
196,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
257091,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
6114,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
24803,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
109410,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1213,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
100042,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9036,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
257211,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
323675,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9361,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1677,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
187,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7461,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16538,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9889,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
820,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11565,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
6073,"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16996,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
193610,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
19912,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
296098,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
8007,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
32823,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4380,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
