id,title,budget,revenue,release_date,popularity,original_language,runtime,vote_average,vote_count
38322,"Big Mommas: Like Father, Like Son",32000000,83615414,2011-02-16,15.901137,en,107.0,5.3,313
45612,Source Code,32000000,147332697,2011-03-30,59.19888,en,93.0,7.1,2699
7305,Alive,32000000,36733909,1993-01-15,14.48851,en,120.0,6.7,374
3594,The Number 23,30000000,77566815,2007-02-23,23.197408,en,101.0,6.3,1018
157841,The Young and Prodigious T.S. Spivet,33000000,9494789,2013-10-16,10.651202,en,105.0,6.7,232
11519,1941,35000000,31755742,1979-12-13,10.032626,en,113.0,5.6,143
12920,Dreamer: Inspired By a True Story,0,0,2005-09-10,6.048743,en,106.0,6.3,67
59,A History of Violence,32000000,60740827,2005-09-23,34.628738,en,96.0,6.9,832
9335,Transporter 2,32000000,85167639,2005-08-02,47.5612,en,87.0,6.2,1061
12106,The Quick and the Dead,32000000,18552460,1995-02-09,16.473355,en,107.0,6.3,427
11141,Laws of Attraction,28000000,30016165,2004-04-04,6.201404,en,90.0,5.6,104
8649,Bringing Out the Dead,32000000,0,1999-10-22,15.560918,en,121.0,6.6,225
31867,Repo Men,32000000,18409891,2010-03-18,25.799697,en,111.0,6.2,620
10253,Dragon Wars: D-War,70000000,53587404,2007-02-08,4.822033,ko,90.0,4.0,104
3587,Bogus,32000000,0,1996-09-06,3.379454,en,110.0,5.4,44
124459,The Incredible Burt Wonderstone,30000000,27437881,2013-03-14,26.9385,en,100.0,5.3,724
24662,Cats Don't Dance,32000000,3566637,1997-03-26,4.098444,en,75.0,7.1,24
32274,Cradle Will Rock,0,0,1999-12-10,4.901553,en,132.0,7.2,18
182,The Good German,32000000,5914908,2006-12-08,5.347936,en,108.0,5.9,86
5494,George and the Dragon,32000000,0,2004-03-28,4.120549,en,93.0,5.0,13
28,Apocalypse Now,31500000,89460381,1979-08-15,49.973462,en,153.0,8.0,2055
38073,Going the Distance,32000000,42045846,2010-09-01,13.611544,en,102.0,6.0,262
2054,Mr. Holland's Opus,0,106269971,1995-12-29,6.775294,en,137.0,6.9,113
302156,Criminal,31500000,14708696,2016-04-14,27.891012,en,113.0,5.7,557
606,Out of Africa,31000000,128499205,1985-12-20,13.864975,en,161.0,7.0,279
87502,Flight,31000000,161772375,2012-11-02,42.213765,en,138.0,6.5,2415
698,Moonraker,34000000,210308099,1979-06-26,29.887404,en,126.0,5.9,541
120467,The Grand Budapest Hotel,30000000,174600318,2014-02-26,74.417456,en,99.0,8.0,4519
11313,Hearts in Atlantis,31000000,24185781,2001-09-07,7.06762,en,101.0,6.4,131
6488,Arachnophobia,31000000,53208180,1990-08-09,15.895661,en,103.0,6.2,433
10559,Frequency,31000000,68106245,2000-04-28,19.258041,en,118.0,7.0,462
296099,Vacation,31000000,104384188,2015-07-28,47.753598,en,99.0,6.2,1195
8012,Get Shorty,30250000,115101622,1995-10-20,15.585138,en,105.0,6.4,302
1574,Chicago,45000000,306776732,2002-12-26,32.217425,en,113.0,6.9,677
9032,Big Daddy,34200000,234801895,1999-06-25,34.86859,en,93.0,6.1,875
2770,American Pie 2,30000000,287553595,2001-08-10,36.432598,en,108.0,6.0,1344
862,Toy Story,30000000,373554033,1995-10-30,73.640445,en,81.0,7.7,5269
1637,Speed,30000000,350448145,1994-06-09,49.526736,en,116.0,6.8,1783
72570,The Vow,30000000,196114570,2012-02-05,26.780961,en,104.0,7.0,1293
27569,Extraordinary Measures,31000000,15134293,2010-01-21,6.487344,en,105.0,6.0,89
10637,Remember the Titans,30000000,136706683,2000-09-29,25.996219,en,113.0,7.4,821
1669,The Hunt for Red October,30000000,199200000,1990-03-02,46.212155,en,134.0,7.2,957
132363,The Butler,25000000,115922175,2013-08-16,32.105328,en,132.0,7.2,1101
9472,DodgeBall: A True Underdog Story,20000000,167722310,2004-06-18,41.156217,en,92.0,6.2,981
2907,The Addams Family,30000000,191502426,1991-11-22,37.179547,en,99.0,6.7,848
9273,Ace Ventura: When Nature Calls,30000000,212385533,1995-11-10,34.391792,en,90.0,6.1,1099
9880,The Princess Diaries,37000000,165335153,2001-08-03,40.176265,en,115.0,6.5,1023
2925,The First Wives Club,26000000,116400000,1996-09-20,10.704596,en,102.0,6.5,166
807,Se7en,33000000,327311859,1995-09-22,79.579532,en,127.0,8.1,5765
17654,District 9,30000000,210819611,2009-08-05,63.13678,en,112.0,7.3,3382
11836,The SpongeBob SquarePants Movie,30000000,140161792,2004-11-14,27.870755,en,87.0,6.7,574
322,Mystic River,25000000,156822020,2003-10-07,31.242999,en,138.0,7.6,1422
70,Million Dollar Baby,30000000,216763646,2004-12-15,70.456012,en,132.0,7.7,2439
9535,Analyze This,80000000,176885658,1999-03-05,29.415229,en,103.0,6.4,503
11036,The Notebook,29000000,115603229,2004-06-25,55.109138,en,123.0,7.7,3067
6557,27 Dresses,30000000,160259319,2008-01-10,30.695228,en,111.0,6.1,978
18126,Hannah Montana: The Movie,35000000,155545279,2009-04-10,13.788422,en,102.0,6.0,449
16340,Rugrats in Paris: The Movie,30,103,2000-09-14,4.590277,it,78.0,6.0,100
10333,The Prince of Tides,30000000,74787599,1991-12-25,3.845231,en,132.0,5.9,56
4476,Legends of the Fall,30000000,160638883,1994-12-16,26.952727,en,133.0,7.2,619
22947,Up in the Air,25000000,163670000,2009-09-05,33.704181,en,109.0,6.7,1205
2755,About Schmidt,30000000,105834556,2002-12-13,19.925026,en,125.0,6.7,362
82654,Warm Bodies,35000000,116980662,2013-01-31,43.742241,en,97.0,6.4,2652
59967,Looper,30000000,47042000,2012-09-26,46.377628,en,118.0,6.6,4697
16300,Down to Earth,0,0,2001-02-16,9.166658,en,87.0,4.9,95
9598,Babe,30000000,254134910,1995-07-18,34.36645,en,89.0,6.0,733
82696,Hope Springs,30000000,114281051,2012-08-07,12.967137,en,100.0,5.8,284
9870,Forgetting Sarah Marshall,30000000,105173115,2008-04-17,50.670253,en,111.0,6.4,1172
8292,Four Brothers,45000000,92374674,2005-08-11,24.694551,en,109.0,6.7,607
8780,Baby Mama,30000000,63833449,2008-04-23,11.409124,en,99.0,5.8,205
9715,Hope Floats,0,0,1998-05-29,7.922716,en,114.0,5.8,81
10521,Bride Wars,30000000,114663461,2009-01-09,33.385429,en,89.0,5.9,856
10762,Without a Paddle,19000000,69631118,2004-08-20,8.584398,en,95.0,5.3,214
10096,13 Going on 30,37000000,96455697,2004-04-13,41.569541,en,98.0,6.3,1204
59436,Midnight in Paris,30000000,151119219,2011-05-11,43.753585,en,94.0,7.4,1990
227783,The Nut Job,0,0,2014-01-17,18.568021,en,85.0,5.5,319
4133,Blow,53000000,83282296,2001-04-04,28.350529,en,124.0,7.4,1317
10207,Message in a Bottle,80000000,118880016,1999-02-22,10.81051,en,131.0,5.8,196
172,Star Trek V: The Final Frontier,30000000,70200000,1989-06-09,19.578249,en,107.0,5.6,376
21972,Like Mike,30000000,0,2002-07-03,5.73667,en,99.0,5.7,100
36593,The Naked Gun 33⅓: The Final Insult,30000000,51132598,1994-03-18,28.624038,en,83.0,6.3,521
707,A View to a Kill,30000000,152427960,1985-05-24,27.230493,en,131.0,6.0,506
533,The Curse of the Were-Rabbit,30000000,192452832,2005-09-04,30.380747,en,85.0,6.8,643
6023,P.S. I Love You,30000000,156835339,2007-11-15,29.489274,en,126.0,6.9,977
6439,Racing Stripes,30000000,93772522,2005-01-06,8.058109,en,102.0,5.1,123
4347,Atonement,30000000,129266061,2007-08-29,33.369305,en,123.0,7.4,1049
37056,Letters to Juliet,30000000,0,2010-05-14,16.52083,en,105.0,6.6,796
4105,Black Rain,30000000,45892212,1989-09-22,11.19602,en,125.0,6.2,243
76489,The Three Stooges,30000000,54819301,2012-04-13,14.585968,en,92.0,4.9,140
3933,Corpse Bride,40000000,117195061,2005-09-09,43.571612,en,77.0,7.2,1894
9918,Glory Road,0,42647449,2006-01-13,8.305085,en,118.0,7.2,144
273481,Sicario,30000000,84025816,2015-09-17,55.424027,en,121.0,7.2,2416
307081,Southpaw,30000000,91709827,2015-06-15,65.364452,en,123.0,7.3,2067
16871,Drag Me to Hell,30000000,90810892,2009-03-15,45.083509,en,99.0,6.2,966
293863,The Age of Adaline,25000000,65663276,2015-04-16,82.052056,en,112.0,7.4,1990
13156,Secondhand Lions,0,0,2003-09-19,15.011624,en,111.0,6.9,260
41233,Step Up 3D,30000000,159291809,2010-08-04,25.060342,en,107.0,6.6,582
9266,Blue Crush,25000000,51842679,2002-08-08,11.42943,en,104.0,5.6,159
1262,Stranger Than Fiction,30000000,53653224,2006-09-09,32.26789,en,113.0,7.1,721
4513,30 Days of Night,30000000,75505973,2007-10-17,33.394082,en,113.0,6.2,767
22970,The Cabin in the Woods,30000000,66486080,2012-04-12,73.987775,en,95.0,6.5,2263
7278,Meet the Spartans,30000000,84646831,2008-01-24,10.608998,en,84.0,3.7,359
9013,Midnight Run,30000000,38413606,1988-07-20,12.821329,en,126.0,7.2,238
865,The Running Man,27000000,38122105,1987-11-13,30.131498,en,101.0,6.4,703
10776,Little Shop of Horrors,25000000,38748395,1986-12-19,12.113235,en,94.0,6.6,384
50456,Hanna,30000000,63782078,2011-04-07,31.191975,en,111.0,6.5,1263
9823,Mortal Kombat: Annihilation,30000000,51376861,1997-11-21,11.916389,en,95.0,3.8,221
59861,Larry Crowne,30000000,36160375,2011-06-30,20.355458,en,98.0,5.7,359
133805,Carrie,30000000,82394288,2013-10-16,63.848541,en,100.0,5.8,1463
12763,Take the Lead,30000000,34742066,2006-03-17,8.999675,en,108.0,6.6,162
9766,Gridiron Gang,30000000,41480851,2006-09-15,9.278361,en,125.0,6.5,206
14034,What's the Worst That Could Happen?,45000000,0,2001-05-31,7.185212,en,94.0,5.1,66
12244,9,30000000,48428063,2009-08-19,55.806402,en,79.0,6.6,1262
109421,Side Effects,30000000,63372757,2013-02-07,48.237797,en,106.0,6.4,1323
11137,The Prince & Me,0,0,2004-03-28,17.943945,en,111.0,5.9,278
51162,Winnie the Pooh,30000000,14460000,2011-04-13,19.143721,en,63.0,6.8,258
10152,Dumb and Dumberer: When Harry Met Lloyd,19000000,39267515,2003-06-13,15.67747,en,85.0,4.1,210
9452,Bulworth,30000000,29202884,1998-05-15,4.52363,en,108.0,6.3,66
239566,Get on Up,0,31911598,2014-08-01,13.064264,en,139.0,6.4,158
53113,One True Thing,0,0,1998-09-18,2.644427,en,127.0,6.2,27
9271,Virtuosity,30000000,24048000,1995-08-04,5.301589,en,106.0,5.4,163
4474,My Super Ex-Girlfriend,0,60896147,2006-06-20,20.252143,en,95.0,4.8,442
184346,Deliver Us from Evil,30000000,0,2014-07-01,29.359201,en,118.0,5.9,690
48340,Sanctum,30000000,108609310,2011-02-03,20.063165,en,108.0,5.8,339
14846,Little Black Book,35000000,22034832,2004-08-06,6.246199,en,111.0,5.2,112
72207,The Five-Year Engagement,30000000,53909751,2012-04-27,27.71063,en,124.0,5.7,457
16232,Mr. 3000,30000000,21800302,2004-06-15,2.850896,en,104.0,5.0,66
43539,The Next Three Days,30000000,51148651,2010-11-18,34.421696,en,133.0,6.9,905
9920,Ultraviolet,30000000,31070211,2006-03-03,15.89534,en,87.0,4.8,458
8978,Assault on Precinct 13,30000000,35294470,2005-01-19,18.706504,en,109.0,6.0,311
11702,The Replacement Killers,30000000,19204929,1998-02-06,9.607391,en,87.0,6.0,127
18550,Fled,25000000,17193231,1996-07-19,2.77255,en,98.0,5.2,47
8869,Eight Legged Freaks,0,0,2002-07-17,17.834976,en,99.0,5.4,295
43347,Love & Other Drugs,30000000,102820008,2010-11-22,20.236951,en,112.0,6.6,1233
3489,88 Minutes,30000000,16930884,2007-02-14,16.883429,en,108.0,5.7,313
9701,North Country,35000000,25224242,2005-02-12,12.779201,en,126.0,6.8,125
2122,The Whole Ten Yards,40000000,26155781,2004-04-07,14.729386,en,98.0,5.5,278
37707,Splice,26000000,0,2009-10-06,23.227877,en,104.0,5.5,671
10658,Howard the Duck,37000000,37962774,1986-08-01,11.374306,en,110.0,5.1,221
13150,Pride and Glory,30000000,31148328,2008-09-09,10.703602,en,130.0,6.3,240
9042,The Cave,30000000,15007991,2005-08-25,10.756266,en,97.0,5.1,202
17813,Alex & Emma,30000000,15368897,2003-06-16,4.352422,en,96.0,5.0,68
11208,Wicker Park,30000000,13001257,2004-09-03,9.301562,en,114.0,6.7,157
58151,Fright Night,17000000,24922237,2011-08-18,18.27083,en,106.0,6.0,603
11400,The New World,30000000,30536013,2005-12-25,19.106154,en,135.0,6.4,330
10350,Wing Commander,30000000,0,1999-03-11,5.259585,en,100.0,4.0,72
28902,In Dreams,0,0,1999-01-15,3.226243,en,100.0,5.4,44
14164,Dragonball Evolution,100000000,0,2009-04-01,21.677732,en,85.0,2.9,462
76640,The Last Stand,30000000,0,2013-01-12,43.882857,en,107.0,5.7,1266
11058,Godsend,25000000,30114487,2004-04-30,12.10235,en,102.0,4.7,114
14844,Chasing Liberty,23000000,12,2004-01-09,3.362045,en,111.0,6.1,152
57089,Hoodwinked Too! Hood VS. Evil,30000000,13521829,2011-04-29,10.694417,en,86.0,4.8,131
1947,An Unfinished Life,30000000,18618284,2005-09-09,6.353971,en,108.0,6.7,161
8054,The Imaginarium of Doctor Parnassus,30000000,64352607,2009-10-01,37.181019,en,123.0,6.3,869
46829,Barney's Version,30000000,8454301,2010-10-26,4.952735,en,134.0,7.2,129
146238,Runner Runner,30000000,62616646,2013-09-24,22.975918,en,91.0,5.5,543
9989,Antitrust,30000000,18195610,2001-01-12,8.359599,en,108.0,5.8,153
9665,Glory,18000000,26828365,1989-12-15,16.102271,en,122.0,7.4,383
311,Once Upon a Time in America,30000000,0,1984-02-16,49.336397,en,229.0,8.2,1069
102362,Dead Man Down,0,18074539,2013-03-08,29.647844,en,118.0,5.9,638
11162,The Merchant of Venice,0,0,2004-09-03,12.467267,en,138.0,6.7,144
6016,The Good Thief,0,0,2003-04-03,2.774811,en,108.0,6.0,31
17186,Supercross,0,3102550,2005-08-16,3.71305,en,80.0,5.4,29
13967,Miss Potter,30000000,35078241,2006-12-03,8.386432,en,92.0,6.3,141
2008,The Promise,0,0,2005-12-15,3.866026,zh,98.0,5.0,29
9053,DOA: Dead or Alive,21000000,480314,2006-09-07,12.790408,en,87.0,5.0,205
4512,The Assassination of Jesse James by the Coward Robert Ford,30000000,14711793,2007-09-02,35.53352,en,160.0,7.0,776
76349,1911,30000000,108348,2011-07-03,4.065212,zh,125.0,5.0,41
31203,Little Nicholas,0,0,2009-09-30,20.362025,fr,91.0,5.9,306
265208,Wild Card,30000000,0,2015-01-14,48.0343,en,92.0,5.4,656
45610,Machine Gun Preacher,30000000,2527904,2011-09-23,13.268936,en,129.0,6.4,286
50135,Animals United,0,0,2010-10-07,8.010046,de,93.0,5.5,90
1874,Goodbye Bafana,30000000,0,2007-02-11,12.257654,en,140.0,7.0,38
271331,United Passions,27000000,0,2014-06-19,6.036684,en,110.0,3.0,16
215211,Grace of Monaco,30000000,0,2014-05-14,10.958697,en,103.0,5.8,195
367961,Savva. Heart of the Warrior,30000000,0,2015-11-12,2.625594,ru,85.0,6.4,7
10955,Ripley's Game,30000000,0,2002-09-02,2.981047,en,110.0,6.6,69
223702,Sausage Party,19000000,140752617,2016-07-11,66.242737,en,83.0,5.6,2238
254470,Pitch Perfect 2,29000000,287506194,2015-05-07,71.496894,en,115.0,6.8,1940
69,Walk the Line,28000000,186438883,2005-09-13,35.580032,en,136.0,7.3,718
4967,Keeping the Faith,30000000,37036004,2000-04-14,8.085872,en,127.0,5.9,159
9449,The Borrowers,29000000,0,1997-12-05,10.364582,en,86.0,5.8,135
11499,Frost/Nixon,0,0,2008-10-15,16.87784,en,122.0,7.2,328
4912,Confessions of a Dangerous Mind,30000000,33013805,2002-12-30,18.165957,en,113.0,6.6,275
12771,Serving Sara,29000000,16930185,2002-08-20,8.93941,en,100.0,5.0,85
323676,The Boss,29000000,78636257,2016-04-07,20.55509,en,91.0,5.5,431
12506,Cry Freedom,0,0,1987-11-05,3.735723,en,157.0,6.9,51
24071,Mumford,0,0,1999-09-24,4.310168,en,112.0,6.3,26
11249,Seed of Chucky,12000000,24829644,2004-11-11,12.653831,en,87.0,4.9,287
9667,The Jacket,29000000,21126225,2005-03-04,24.240361,en,103.0,6.8,455
812,Aladdin,28000000,504050219,1992-11-25,92.982009,en,90.0,7.4,3416
277216,Straight Outta Compton,28000000,201634991,2015-08-13,61.76233,en,147.0,7.7,1355
87,Indiana Jones and the Temple of Doom,28000000,333000000,1984-05-23,66.976776,en,118.0,7.1,2781
14444,The Rugrats Movie,30000000,100491683,1998-11-20,7.981116,en,79.0,5.7,147
2043,Along Came a Spider,60000000,105178561,2001-04-06,21.252797,en,104.0,6.1,400
315664,Florence Foster Jenkins,29000000,48902953,2016-05-06,19.237254,en,110.0,6.6,392
1428,Once Upon a Time in Mexico,29000000,98185582,2003-09-11,27.555646,en,102.0,6.2,594
562,Die Hard,28000000,140767956,1988-07-15,66.169628,en,131.0,7.5,3948
15373,Role Models,28000000,92380927,2008-02-03,24.917665,en,99.0,6.4,564
318846,The Big Short,28000000,133346506,2015-12-11,57.518472,en,130.0,7.3,2607
26320,Taking Woodstock,0,0,2009-09-03,11.870161,en,120.0,6.2,127
14292,Miracle,28000000,64445708,2004-02-06,7.534003,en,135.0,7.0,159
924,Dawn of the Dead,28000000,102356381,2004-03-19,44.529429,en,101.0,6.8,1016
2018,The Wedding Planner,35000000,94728529,2001-01-26,14.949395,en,103.0,5.5,427
192577,Space Pirate Captain Harlock,30000000,17137302,2013-09-07,14.726338,ja,115.0,6.5,356
9428,The Royal Tenenbaums,21000000,71441250,2001-10-05,24.13081,en,110.0,7.4,1286
2832,Identity,30000000,90259536,2003-04-25,45.915165,en,90.0,7.1,1061
137093,Last Vegas,28000000,134402450,2013-10-31,28.043508,en,105.0,6.4,799
699,For Your Eyes Only,28000000,195312802,1981-06-23,26.090746,en,127.0,6.3,490
9778,Serendipity,28000000,77516304,2001-10-05,14.530803,en,90.0,6.6,521
8831,Timecop,27000000,101646581,1994-09-15,13.308127,en,99.0,5.5,282
9398,Zoolander,28000000,60780981,2001-09-28,38.0958,en,89.0,6.1,1337
112949,Safe Haven,28000000,97594140,2013-02-07,37.729059,en,115.0,6.9,823
10439,Hocus Pocus,28000000,39514713,1993-07-16,18.650748,en,96.0,6.4,471
3638,No Reservations,28000000,92601050,2007-07-25,15.794946,en,104.0,6.1,327
23483,Kick-Ass,28000000,96188903,2010-03-22,45.054936,en,117.0,7.1,4645
62206,30 Minutes or Less,28000000,40547440,2011-08-11,25.039383,en,83.0,5.6,531
10577,Dracula 2000,28000000,33000337,2000-12-22,6.756771,en,99.0,4.6,148
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,100654149,2014-10-08,22.14595,en,81.0,6.1,493
4348,Pride & Prejudice,28000000,121147947,2005-09-16,36.58383,en,135.0,7.7,1358
78,Blade Runner,28000000,33139618,1982-06-25,94.056131,en,117.0,7.9,3509
11780,Rob Roy,28000000,31596911,1995-04-13,10.703456,en,139.0,6.5,148
192102,3 Days to Kill,28000000,52597999,2014-02-14,41.638961,en,113.0,6.0,883
2001,We Own the Night,21000000,54926886,2007-05-25,14.518708,en,117.0,6.5,323
10383,Lost Souls,0,0,2000-10-13,3.312385,en,97.0,4.5,38
11516,Winged Migration,35866397,20217080,2001-12-12,3.75074,fr,98.0,7.0,49
10025,Just My Luck,28000000,38159905,2006-05-12,22.074306,en,103.0,5.8,491
15198,"Mystery, Alaska",28000000,8888143,1999-10-01,4.436792,en,119.0,6.0,69
23172,The Spy Next Door,28000000,45236543,2010-01-15,14.639324,en,94.0,5.5,345
17834,A Simple Wish,28000000,8345056,1997-07-11,1.767479,en,86.0,5.5,46
10016,Ghosts of Mars,28000000,14010832,2001-08-24,13.145205,en,98.0,4.8,296
10317,Our Brand Is Crisis,28000000,7002261,2015-09-11,12.921594,en,108.0,5.8,195
58431,Pride and Prejudice and Zombies,28000000,16374328,2016-02-04,28.397048,en,108.0,5.5,640
9746,Kundun,28000000,5684789,1997-12-25,7.039189,en,134.0,6.8,91
13092,How to Lose Friends & Alienate People,27000000,17286299,2008-10-02,16.785866,en,110.0,6.2,244
59859,Kick-Ass 2,28000000,60700000,2013-07-17,40.28635,en,103.0,6.3,2224
13495,Alatriste,24000000,23321954,2006-09-01,6.009644,es,145.0,5.6,61
254473,Brick Mansions,28000000,68896829,2014-04-22,25.520976,en,90.0,5.7,615
700,Octopussy,27500000,187500000,1983-06-05,25.633663,en,131.0,6.2,527
4964,Knocked Up,30000000,219076518,2007-06-01,22.527211,en,129.0,6.2,1214
10024,My Sister's Keeper,30000000,95714875,2009-06-26,24.09152,en,109.0,7.1,598
13490,Welcome Home Roscoe Jenkins,35000000,43650785,2008-02-08,6.248273,en,114.0,5.7,57
15927,A Passage to India,8000000,27187653,1984-12-14,9.548391,en,163.0,6.9,67
1259,Notes on a Scandal,15000000,49469904,2006-12-25,12.576381,en,92.0,6.9,235
5125,Rendition,27500000,24748670,2007-09-07,12.741073,en,120.0,6.2,205
174,Star Trek VI: The Undiscovered Country,27000000,96900000,1991-12-05,16.188572,en,113.0,6.7,413
9583,Divine Secrets of the Ya-Ya Sisterhood,27000000,0,2002-06-07,5.576937,en,116.0,5.6,65
9437,Kiss the Girls,27000000,60527873,1997-10-03,18.913,en,115.0,6.2,345
525,The Blues Brothers,27000000,115229890,1980-06-17,44.714264,en,133.0,7.5,1065
10188,The Sisterhood of the Traveling Pants 2,27000000,44352417,2008-08-06,11.870301,en,117.0,6.0,238
63574,Joyful Noise,0,0,2012-01-13,5.753705,en,117.0,6.7,33
245,About a Boy,27000000,129000000,2002-04-26,28.227984,en,101.0,6.6,607
9825,Lake Placid,27000000,56870414,1999-07-15,11.678561,en,82.0,5.5,247
186,Lucky Number Slevin,27000000,56308881,2006-02-24,36.921445,en,110.0,7.4,1323
9549,The Right Stuff,27000000,21500000,1983-10-20,17.567332,en,193.0,7.3,235
61891,Anonymous,30000000,15395087,2011-10-21,16.698316,en,130.0,6.3,288
34584,The NeverEnding Story,27000000,20158808,1984-04-05,47.862016,en,102.0,7.0,1002
2666,Dark City,27000000,27200316,1998-02-27,39.324831,en,100.0,7.2,828
12783,The Duchess,0,0,2008-09-05,18.591657,en,110.0,6.7,396
13155,Return to Oz,25000000,11137801,1985-06-21,5.650125,en,109.0,6.7,120
42807,The Newton Boys,27000000,76000000,1998-03-26,3.123583,en,113.0,5.9,44
28355,Case 39,27000000,29000000,2009-08-13,23.917982,en,109.0,6.1,563
8080,Suspect Zero,27000000,13000000,2004-08-27,8.715822,en,99.0,5.5,98
5126,Martian Child,0,0,2007-11-02,5.737161,en,106.0,6.8,79
56288,Spy Kids: All the Time in the World,27000000,85564310,2011-08-18,14.788073,en,89.0,4.4,222
